Lead Dates,Initial Referral Source,Anticipated Start,Month of Created Date,Primary State/Province,Primary City,Primary Zip/Postal Code,Inquired,Applied,Admitted,Confirmed ,Enrolled
Not,CPPX,Fall 2019,Apr-17,Connecticut,Manchester,6040,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Connecticut,Plainfield,6374,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Maine,Boothbay Harbor,4538,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Maine,Bowdoin,4287,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Maine,Dayton,04005-7017,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Maine,Fort Kent,4743,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Maine,Lewiston,4240,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Massachusetts,Medway,2053,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,Massachusetts,Taunton,02780-2216,1,1,1,1,0
Not,CPPX,Fall 2019,Apr-17,New York,Bronx,10471,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,New York,Cicero,13039,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,New York,Fishkill,12524,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,New York,Freeville,13068,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,New York,Monroe,10950,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,New York,Walden,12586,1,0,0,0,0
Not,CPPX,Fall 2019,Apr-17,New York,Walworth,14568,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Connecticut,Harwinton,6791,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Connecticut,Milford,6461,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Maine,Auburn,4210,2,0,0,0,0
Not,CPPX,Fall 2019,May-17,Maine,Buxton,4093,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Maine,Buxton,04093-3238,1,1,1,1,1
Not,CPPX,Fall 2019,May-17,Maine,Freedom,4941,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Maine,Gardiner,04345-1810,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Maine,Lisbon Falls,04252-1920,1,1,0,0,0
Not,CPPX,Fall 2019,May-17,Maine,Westbrook,04092-3641,1,1,0,0,0
Not,CPPX,Fall 2019,May-17,Massachusetts,Plymouth,2360,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Massachusetts,Townsend,1469,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,New York,Brooklyn,11236,1,0,0,0,0
Not,CPPX,Fall 2019,May-17,Rhode Island,Cranston,2910,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Arizona,Peoria,85345,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Connecticut,West Suffield,6093,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Connecticut,Wilton,6897,2,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Maine,Lewiston,4240,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Massachusetts,Westminster,1473,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,New Hampshire,Derry,3038,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,New Hampshire,Manchester,3104,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,New York,New York,10036,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Rhode Island,North Providence,2911,1,0,0,0,0
Not,CPPX,Fall 2019,Jun-17,Rhode Island,West Warwick,2893,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,Connecticut,Manchester,6040,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,Massachusetts,Brockton,2301,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New Hampshire,Keene,3431,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New York,,,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New York,Baldwin,11510,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New York,Bronx,10468,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New York,Brooklyn,11237,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New York,Locke,13092,1,0,0,0,0
Not,CPPX,Fall 2019,Jul-17,New York,Sherburne,13460,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Maine,Cumberland Center,4021,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Maine,Jefferson,4348,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Maine,Springvale,04083-1820,1,1,1,0,0
Not,CPPX,Fall 2019,Aug-17,Maine,Springvale,04083-1845,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Massachusetts,Boston,2119,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Massachusetts,Shrewsbury,1545,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New Hampshire,Concord,3301,2,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New Hampshire,Wolfeboro Falls,3896,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New York,Cortlandt Manor,10567,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New York,Jamaica,11434,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New York,New Lebanon,12125,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New York,New York,10280,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,New York,Ontario,14519,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Rhode Island,Newport,2840,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Rhode Island,Warwick,2886,1,0,0,0,0
Not,CPPX,Fall 2019,Aug-17,Vermont,Barre,05641-5393,1,1,0,0,0
Not,CPPX,Fall 2019,Sep-17,Maine,Bath,04530-2653,1,1,1,0,0
Not,CPPX,Fall 2019,Sep-17,Maine,Westbrook,04092-4426,1,1,1,1,0
Not,CPPX,Fall 2019,Sep-17,New Hampshire,Alstead,3602,1,0,0,0,0
Not,CPPX,Fall 2019,Sep-17,New Hampshire,Sandown,3873,1,0,0,0,0
Not,CPPX,Fall 2019,Sep-17,New York,Bronx,10472,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Colorado,Greeley,80634,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Connecticut,New Canaan,6840,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Connecticut,Salem,6420,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Maine,Albion,04910-6714,1,1,1,0,0
Not,CPPX,Fall 2019,Oct-17,Maine,Damariscotta,4543,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Maine,Richmond,04357-1102,1,1,1,0,0
Not,CPPX,Fall 2019,Oct-17,Maine,South Portland,4106,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,Billerica,1821,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,East Bridgewater,2333,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,Hardwick,1037,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,North Andover,1845,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,Peabody,1960,1,1,1,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,Stoneham,2180,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Massachusetts,Sturbridge,1566,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New Hampshire,Barrington,03825-6214,1,1,0,0,0
Not,CPPX,Fall 2019,Oct-17,New Hampshire,Derry,3038,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New Hampshire,Hampton,3842,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New Hampshire,Hooksett,3106,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New Hampshire,Northfield,03276-4202,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New Hampshire,Weare,3281,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Cambria Heights,11411,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Farmingdale,11735,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Kingston,12401,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Lake Katrine,12449,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Nanuet,10954,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,New York,10025,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Poughkeepsie,12601,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Schaghticoke,12154,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,Schenectady,12309,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,New York,White Plains,10606,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Rhode Island,Bristol,2809,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Rhode Island,Coventry,2816,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Rhode Island,Riverside,2915,1,0,0,0,0
Not,CPPX,Fall 2019,Oct-17,Rhode Island,Westerly,2891,1,0,0,0,0
